"","SE","tipo","categoria","numero","id","sector","x","y","hubname","dist","az","shp","id_ori","id_hub","depend"
"138","hid","ben","regulating",4,41,"0",506248.825130569,4682336.53937943,44,3194.81546408828,178.656064016619,"0_ben_exp_reg_hid","0_ben_exp_reg_hid_41","0_sum_exp_reg_hid_44","dd"
"139","hid","ben","regulating",4,42,"0",508084.636213068,4680313.40063546,31,3067.04355474738,43.8863993906081,"0_ben_exp_reg_hid","0_ben_exp_reg_hid_42","0_sum_exp_reg_hid_31","dd"
"140","riego","ben","provisioning",1,1,"0",492950.700237631,4677232.26177021,3,7449.18589486908,278.11320503638,"0_ben_exp_riego","0_ben_exp_riego_1","0_sum_exp_riego_3","dd"
"141","riego","ben","provisioning",1,2,"0",499317.36345372,4678245.14000913,3,2297.13334139171,333.973134804421,"0_ben_exp_riego","0_ben_exp_riego_2","0_sum_exp_riego_3","dd"
"142","riego","ben","provisioning",1,3,"0",501005.493851926,4674724.18232145,3,1607.74186604976,154.972299825616,"0_ben_exp_riego","0_ben_exp_riego_3","0_sum_exp_riego_3","dd"
"143","riego","ben","provisioning",1,4,"0",502163.068982124,4676782.09366402,3,1933.55862164198,71.8869078090945,"0_ben_exp_riego","0_ben_exp_riego_4","0_sum_exp_riego_3","dd"
"144","riego","ben","provisioning",1,5,"0",503384.953841778,4678164.75284732,4,3380.8794485424,6.86122363417655,"0_ben_exp_riego","0_ben_exp_riego_5","0_sum_exp_riego_4","dd"
"145","riego","ben","provisioning",1,6,"0",504156.670595243,4677200.10690548,4,2665.30137876312,26.1728617840512,"0_ben_exp_riego","0_ben_exp_riego_6","0_sum_exp_riego_4","dd"
"146","riego","ben","provisioning",1,7,"0",505249.935995986,4675110.04069818,4,2288.88342343017,82.4193087500136,"0_ben_exp_riego","0_ben_exp_riego_7","0_sum_exp_riego_4","dd"
"147","riego","ben","provisioning",1,8,"0",498433.104673708,4676589.16447566,3,1935.75292775035,282.173632728638,"0_ben_exp_riego","0_ben_exp_riego_8","0_sum_exp_riego_3","dd"
"148","riego","ben","provisioning",1,9,"0",498368.794944252,4684595.72579286,3,8639.22810420491,346.910614603045,"0_ben_exp_riego","0_ben_exp_riego_9","0_sum_exp_riego_3","dd"
"149","riego","ben","provisioning",1,10,"0",502098.759252668,4683566.77012158,3,7595.73625391359,13.5018729240167,"0_ben_exp_riego","0_ben_exp_riego_10","0_sum_exp_riego_3","dd"
"150","riego","ben","provisioning",1,11,"0",503159.869788683,4681412.39418482,3,5950.00007909349,28.4501197311425,"0_ben_exp_riego","0_ben_exp_riego_11","0_sum_exp_riego_3","dd"
"151","riego","ben","provisioning",1,12,"0",504896.232483981,4682087.6463441,3,7468.73995829314,37.7345985749241,"0_ben_exp_riego","0_ben_exp_riego_12","0_sum_exp_riego_3","dd"
"152","riego","ben","provisioning",1,13,"0",506118.117343634,4681798.25256155,4,7661.82593305448,24.1696780923239,"0_ben_exp_riego","0_ben_exp_riego_13","0_sum_exp_riego_4","dd"
"153","riego","ben","provisioning",1,14,"0",508883.435710219,4682409.19499138,4,9623.66517550523,37.8298900900973,"0_ben_exp_riego","0_ben_exp_riego_14","0_sum_exp_riego_4","dd"
"154","riego","ben","provisioning",1,15,"0",504446.064377792,4680061.88986625,4,5454.23711911456,15.5809647508278,"0_ben_exp_riego","0_ben_exp_riego_15","0_sum_exp_riego_4","dd"
"155","riego","ben","provisioning",1,16,"0",505925.188155268,4679450.94743643,4,5497.64225761647,32.3795966259239,"0_ben_exp_riego","0_ben_exp_riego_16","0_sum_exp_riego_4","dd"
"156","riego","ben","provisioning",1,17,"0",502645.39195304,4685431.75227578,3,9537.28493300979,14.0791746848565,"0_ben_exp_riego","0_ben_exp_riego_17","0_sum_exp_riego_3","dd"
"157","riego","ben","provisioning",1,18,"0",506632.595179278,4684692.19038704,4,10537.0418869399,20.2760134580344,"0_ben_exp_riego","0_ben_exp_riego_18","0_sum_exp_riego_4","dd"
"158","riego","ben","provisioning",1,19,"0",506950.666858205,4682559.17475455,4,8708.45448660978,27.1186075634184,"0_ben_exp_riego","0_ben_exp_riego_19","0_sum_exp_riego_4","dd"
"159","riego","ben","provisioning",1,20,"0",503940.073605738,4679288.40677656,4,4581.81056135158,12.0818882034074,"0_ben_exp_riego","0_ben_exp_riego_20","0_sum_exp_riego_4","dd"
"160","riego","ben","provisioning",1,21,"0",507062.170312,4676537.98824961,4,4432.61163039219,67.028880870284,"0_ben_exp_riego","0_ben_exp_riego_21","0_sum_exp_riego_4","dd"
"161","bio","ben","regulating",3,1,"1",497059.841088442,4679092.9618883,7,9331.98220557499,258.758521232377,"1_ben_tur_bio","1_ben_tur_bio_1","1_sum_tur_bio_7","dd"
"162","bio","ben","regulating",3,2,"1",496557.661071216,4679121.38717229,7,9819.79173155646,259.49241622599,"1_ben_tur_bio","1_ben_tur_bio_2","1_sum_tur_bio_7","dd"
"163","bio","ben","regulating",3,3,"1",496993.515425789,4678609.7320604,7,9502.42878585958,255.977612826731,"1_ben_tur_bio","1_ben_tur_bio_3","1_sum_tur_bio_7","dd"
"164","bio","ben","regulating",3,4,"1",509187.962259182,4671806.61409119,4,1342.55772290762,157.597870408079,"1_ben_tur_bio","1_ben_tur_bio_4","1_sum_tur_bio_4","dd"
"165","bio","ben","regulating",3,5,"1",508846.858851255,4671086.50689668,4,1968.74592224199,175.030259271895,"1_ben_tur_bio","1_ben_tur_bio_5","1_sum_tur_bio_4","dd"
"166","bio","ben","regulating",3,6,"1",508922.659608572,4670328.49932351,4,2730.48818947722,174.823571650742,"1_ben_tur_bio","1_ben_tur_bio_6","1_sum_tur_bio_4","dd"
"167","bio","ben","regulating",3,7,"1",506478.085185095,4673057.32658692,4,2198.2423825647,270.246963037286,"1_ben_tur_bio","1_ben_tur_bio_7","1_sum_tur_bio_4","dd"
"168","bio","ben","regulating",3,8,"1",509026.885649883,4677520.09617397,6,2293.93196372578,1.6568539475188,"1_ben_tur_bio","1_ben_tur_bio_8","1_sum_tur_bio_6","dd"
"169","bio","ben","regulating",3,9,"1",509595.391329762,4677766.44863525,11,1937.41938784119,212.213298550769,"1_ben_tur_bio","1_ben_tur_bio_9","1_sum_tur_bio_11","dd"
"170","bio","ben","regulating",3,10,"1",509718.567560402,4677103.19200872,6,2023.41528403884,22.0006983505671,"1_ben_tur_bio","1_ben_tur_bio_10","1_sum_tur_bio_6","dd"
"171","bio","ben","regulating",3,11,"1",506032.755735857,4678524.45620842,7,2394.50096227117,184.311761901979,"1_ben_tur_bio","1_ben_tur_bio_11","1_sum_tur_bio_7","dd"
"172","bio","ben","regulating",3,12,"1",515432.049643181,4677937.00033921,10,3857.10842715431,91.1260619618879,"1_ben_tur_bio","1_ben_tur_bio_12","1_sum_tur_bio_10","dd"
"173","bio","ben","regulating",3,13,"1",512494.770297142,4679055.06150964,10,1389.6123571687,41.4064338122447,"1_ben_tur_bio","1_ben_tur_bio_13","1_sum_tur_bio_10","dd"
"174","hum","ben","provisioning",2,1,"1",496993.51542579,4678865.55961635,2,13712.0956323178,133.600088521913,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_1","1_sum_tur_cons_hum_2","dd"
"175","hum","ben","provisioning",2,2,"1",497438.844875028,4679244.56340294,2,13785.4942887145,131.182220537529,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_2","1_sum_tur_cons_hum_2","dd"
"176","hum","ben","provisioning",2,3,"1",496235.507852619,4680049.94644943,2,12350.933999614,132.046020939053,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_3","1_sum_tur_cons_hum_2","dd"
"177","hum","ben","provisioning",2,4,"1",496481.860313899,4679026.63622565,2,13232.5964382632,134.622868669977,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_4","1_sum_tur_cons_hum_2","dd"
"178","hum","ben","provisioning",2,5,"1",498471.630193474,4681196.43290385,2,13450.3632806575,121.988269773856,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_5","1_sum_tur_cons_hum_2","dd"
"179","hum","ben","provisioning",2,6,"1",506023.280641193,4678429.70526178,2,21385.0535636251,117.552811576718,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_6","1_sum_tur_cons_hum_2","dd"
"180","hum","ben","provisioning",2,7,"1",509424.839625799,4678183.3528005,2,24552.1990711691,114.389056254091,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_7","1_sum_tur_cons_hum_2","dd"
"181","hum","ben","provisioning",2,8,"1",508666.832052627,4677605.37202596,2,24115.1136711526,116.383831603685,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_8","1_sum_tur_cons_hum_2","dd"
"182","hum","ben","provisioning",2,9,"1",509889.119264366,4677150.56748205,2,25412.5536399776,116.077805168369,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_9","1_sum_tur_cons_hum_2","dd"
"183","hum","ben","provisioning",2,10,"1",512712.697474429,4680343.67438404,2,26861.2048753105,107.278067563864,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_10","1_sum_tur_cons_hum_2","dd"
"184","hum","ben","provisioning",2,11,"1",511822.038575953,4679756.21851483,2,26198.2255288245,109.083700940126,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_11","1_sum_tur_cons_hum_2","dd"
"185","hum","ben","provisioning",2,12,"1",513574.931088911,4679983.62078678,2,27791.6075357972,107.458902084948,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_12","1_sum_tur_cons_hum_2","dd"
"186","hum","ben","provisioning",2,13,"1",512741.122758423,4679092.9618883,2,27285.6010530886,109.76892404427,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_13","1_sum_tur_cons_hum_2","dd"
"187","hum","ben","provisioning",2,14,"1",514446.639798058,4679405.64001224,2,28798.0238748391,108.035536166203,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_14","1_sum_tur_cons_hum_2","dd"
"188","hum","ben","provisioning",2,15,"1",515270.973033882,4679168.76264562,2,29655.2072273279,107.977611200259,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_15","1_sum_tur_cons_hum_2","dd"
"189","hum","ben","provisioning",2,16,"1",515157.271897906,4677880.14977123,2,29971.3120521968,110.388563768778,"1_ben_tur_cons_hum","1_ben_tur_cons_hum_16","1_sum_tur_cons_hum_2","dd"
"190","estetic","ben","cultural",5,1,"1",497047.199273426,4678830.37894078,16,9805.34428603298,275.373397739598,"1_ben_tur_estetic","1_ben_tur_estetic_1","1_sum_tur_estetic_16","dd"
"191","estetic","ben","cultural",5,2,"1",496370.607328484,4678951.19893095,16,10490.4317697187,275.684328743505,"1_ben_tur_estetic","1_ben_tur_estetic_2","1_sum_tur_estetic_16","dd"
"192","estetic","ben","cultural",5,3,"1",496161.186012193,4679523.08021774,6,10664.426467412,133.775917477836,"1_ben_tur_estetic","1_ben_tur_estetic_3","1_sum_tur_estetic_6","dd"
"193","estetic","ben","cultural",5,4,"1",496789.449961067,4679418.3695596,16,10132.5809590661,278.548782441877,"1_ben_tur_estetic","1_ben_tur_estetic_4","1_sum_tur_estetic_16","dd"
"194","estetic","ben","cultural",5,5,"1",497401.604577919,4679353.93223151,16,9517.68797401079,278.712983652465,"1_ben_tur_estetic","1_ben_tur_estetic_5","1_sum_tur_estetic_16","dd"
"195","estetic","ben","cultural",5,6,"1",511755.019409898,4679595.57221184,9,1556.80254609677,120.811239289311,"1_ben_tur_estetic","1_ben_tur_estetic_6","1_sum_tur_estetic_9","dd"
"196","estetic","ben","cultural",5,7,"1",512415.502022818,4679063.9642551,9,2399.2766667198,123.636719515757,"1_ben_tur_estetic","1_ben_tur_estetic_7","1_sum_tur_estetic_9","dd"
"197","estetic","ben","cultural",5,8,"1",514123.091217195,4679498.91621971,9,3811.49144637139,103.566375748066,"1_ben_tur_estetic","1_ben_tur_estetic_8","1_sum_tur_estetic_9","dd"
"198","estetic","ben","cultural",5,9,"1",515363.509782921,4677823.54568938,9,5573.20612151179,117.45386074668,"1_ben_tur_estetic","1_ben_tur_estetic_9","1_sum_tur_estetic_9","dd"
"199","estetic","ben","cultural",5,10,"1",514944.667150338,4678918.9802669,9,4760.66195022701,108.036429228431,"1_ben_tur_estetic","1_ben_tur_estetic_10","1_sum_tur_estetic_9","dd"
"200","estetic","ben","cultural",5,11,"1",516185.085716065,4677436.92172084,9,6480.60327536065,117.138308329713,"1_ben_tur_estetic","1_ben_tur_estetic_11","1_sum_tur_estetic_9","dd"
"201","estetic","ben","cultural",5,12,"1",515460.165775056,4677195.2817405,9,5970.70284947604,122.382269786687,"1_ben_tur_estetic","1_ben_tur_estetic_12","1_sum_tur_estetic_9","dd"
"202","estetic","ben","cultural",5,13,"1",514525.824517755,4679176.72957926,9,4284.15108527347,106.492885394547,"1_ben_tur_estetic","1_ben_tur_estetic_13","1_sum_tur_estetic_9","dd"
"203","estetic","ben","cultural",5,14,"1",506003.987877893,4678387.37231016,16,935.208814227127,300.540604849691,"1_ben_tur_estetic","1_ben_tur_estetic_14","1_sum_tur_estetic_16","dd"
"204","estetic","ben","cultural",5,15,"1",506390.611846431,4678290.71631803,16,564.574058636294,312.108730403798,"1_ben_tur_estetic","1_ben_tur_estetic_15","1_sum_tur_estetic_16","dd"
"205","estetic","ben","cultural",5,16,"1",509290.291610468,4677130.84441241,14,1071.75496116856,1.72266207162563,"1_ben_tur_estetic","1_ben_tur_estetic_16","1_sum_tur_estetic_14","dd"
"206","estetic","ben","cultural",5,17,"1",509676.915579006,4677388.59372477,14,1393.45721993674,17.4923245251447,"1_ben_tur_estetic","1_ben_tur_estetic_17","1_sum_tur_estetic_14","dd"
"207","estetic","ben","cultural",5,18,"1",510321.288859903,4677034.18842028,14,1442.32509253605,47.4895529220868,"1_ben_tur_estetic","1_ben_tur_estetic_18","1_sum_tur_estetic_14","dd"
"208","estetic","ben","cultural",5,19,"1",508500.934341369,4678194.06032589,15,1295.59997587912,66.9417254005665,"1_ben_tur_estetic","1_ben_tur_estetic_19","1_sum_tur_estetic_15","dd"
"209","estetic","ben","cultural",5,20,"1",510289.070195858,4677904.09234949,14,2113.10290480441,29.203093384065,"1_ben_tur_estetic","1_ben_tur_estetic_20","1_sum_tur_estetic_14","dd"
"210","estetic","ben","cultural",5,21,"1",509113.088958221,4677581.90570904,14,1529.22029082581,354.559667968983,"1_ben_tur_estetic","1_ben_tur_estetic_21","1_sum_tur_estetic_14","dd"
"211","estetic","ben","cultural",5,22,"1",509032.542298109,4670977.07957985,10,2532.66417814136,185.474883981893,"1_ben_tur_estetic","1_ben_tur_estetic_22","1_sum_tur_estetic_10","dd"
"212","estetic","ben","cultural",5,23,"1",509080.870294176,4670590.45561131,10,2914.15322846422,183.80354058555,"1_ben_tur_estetic","1_ben_tur_estetic_23","1_sum_tur_estetic_10","dd"
"213","estetic","ben","cultural",5,24,"1",509064.760962154,4670107.17565063,10,3397.47492791622,183.533968381891,"1_ben_tur_estetic","1_ben_tur_estetic_24","1_sum_tur_estetic_10","dd"
"214","estetic","ben","cultural",5,25,"1",509129.198290243,4669688.33301805,10,3812.61470579935,182.179337453592,"1_ben_tur_estetic","1_ben_tur_estetic_25","1_sum_tur_estetic_10","dd"
"215","estetic","ben","cultural",5,26,"1",509080.870294176,4669124.50639727,10,4377.95364775206,182.530763017632,"1_ben_tur_estetic","1_ben_tur_estetic_26","1_sum_tur_estetic_10","dd"
"216","estetic","ben","cultural",5,27,"1",509145.307622266,4668657.33576862,10,4842.56943852322,181.524985003723,"1_ben_tur_estetic","1_ben_tur_estetic_27","1_sum_tur_estetic_10","dd"
"217","recreat","ben","cultural",6,1,"1",497208.376247452,4678980.31045379,8,11305.586713727,281.173838241814,"1_ben_tur_recreat","1_ben_tur_recreat_1","1_sum_tur_recreat_8","dd"
"218","recreat","ben","cultural",6,2,"1",497353.360235654,4679399.15308637,8,11253.0833402514,283.409595867081,"1_ben_tur_recreat","1_ben_tur_recreat_2","1_sum_tur_recreat_8","dd"
"219","recreat","ben","cultural",6,3,"1",496805.642946891,4679085.02111194,8,11721.0031879532,281.294488868048,"1_ben_tur_recreat","1_ben_tur_recreat_3","1_sum_tur_recreat_8","dd"
"220","recreat","ben","cultural",6,4,"1",496668.713624701,4679503.86374452,8,11943.4836402557,283.136530933084,"1_ben_tur_recreat","1_ben_tur_recreat_4","1_sum_tur_recreat_8","dd"
"221","recreat","ben","cultural",6,5,"1",496378.745648297,4679012.52911783,8,12126.4220641729,280.56354713722,"1_ben_tur_recreat","1_ben_tur_recreat_5","1_sum_tur_recreat_8","dd"
"222","recreat","ben","cultural",6,6,"1",496209.597662062,4679511.91841053,8,12392.7914401026,282.690374512518,"1_ben_tur_recreat","1_ben_tur_recreat_6","1_sum_tur_recreat_8","dd"
"223","recreat","ben","cultural",6,7,"1",497119.774921329,4678642.01448132,8,11332.3282798775,279.408762252119,"1_ben_tur_recreat","1_ben_tur_recreat_7","1_sum_tur_recreat_8","dd"
"224","recreat","ben","cultural",6,8,"1",497675.546876102,4679584.41040463,8,10985.601852725,284.739286393756,"1_ben_tur_recreat","1_ben_tur_recreat_8","1_sum_tur_recreat_8","dd"
"225","recreat","ben","cultural",6,9,"1",496934.517603071,4677804.32921615,8,11410.3576830154,275.10288463285,"1_ben_tur_recreat","1_ben_tur_recreat_9","1_sum_tur_recreat_8","dd"
"226","recreat","ben","cultural",6,10,"1",496652.604292678,4677385.48658357,8,11662.2885840645,272.92959345851,"1_ben_tur_recreat","1_ben_tur_recreat_10","1_sum_tur_recreat_8","dd"
"227","recreat","ben","cultural",6,11,"1",505987.962199673,4678472.86649508,8,2859.69003491471,306.062968190695,"1_ben_tur_recreat","1_ben_tur_recreat_11","1_sum_tur_recreat_8","dd"
"228","recreat","ben","cultural",6,12,"1",506439.0234963,4678352.04650492,8,2429.74711056661,310.024441850863,"1_ben_tur_recreat","1_ben_tur_recreat_12","1_sum_tur_recreat_8","dd"
"229","recreat","ben","cultural",6,13,"1",506052.399527762,4677151.90126924,8,2276.29478754432,279.162347045664,"1_ben_tur_recreat","1_ben_tur_recreat_13","1_sum_tur_recreat_8","dd"
"230","recreat","ben","cultural",6,14,"1",505955.743535628,4677723.78255604,8,2523.27117120024,291.733483282765,"1_ben_tur_recreat","1_ben_tur_recreat_14","1_sum_tur_recreat_8","dd"
"231","recreat","ben","cultural",6,15,"1",510168.333859491,4676789.44129874,6,684.646610950212,61.9275130646032,"1_ben_tur_recreat","1_ben_tur_recreat_15","1_sum_tur_recreat_6","dd"
"232","recreat","ben","cultural",6,16,"1",509902.529881121,4677168.01060127,6,778.140769140495,25.7693276244996,"1_ben_tur_recreat","1_ben_tur_recreat_16","1_sum_tur_recreat_6","dd"
"233","recreat","ben","cultural",6,17,"1",509225.93793618,4677143.84660323,5,433.008536582989,46.5074357591271,"1_ben_tur_recreat","1_ben_tur_recreat_17","1_sum_tur_recreat_5","dd"
"234","recreat","ben","cultural",6,18,"1",508501.01799517,4678658.12381334,5,1858.2727218894,347.228757435071,"1_ben_tur_recreat","1_ben_tur_recreat_18","1_sum_tur_recreat_5","dd"
"235","recreat","ben","cultural",6,19,"1",509709.217896852,4677836.5478802,5,1271.77029320374,38.8298249051158,"1_ben_tur_recreat","1_ben_tur_recreat_19","1_sum_tur_recreat_5","dd"
"236","recreat","ben","cultural",6,20,"1",509685.053898819,4677466.03324368,5,991.247661654984,51.2674814050768,"1_ben_tur_recreat","1_ben_tur_recreat_20","1_sum_tur_recreat_5","dd"
"237","recreat","ben","cultural",6,21,"1",515395.812100768,4677900.98520829,7,5952.63796453513,71.7857013552801,"1_ben_tur_recreat","1_ben_tur_recreat_21","1_sum_tur_recreat_7","dd"
"238","recreat","ben","cultural",6,22,"1",515685.780077171,4677192.1745993,7,6054.90733148834,79.0338679728529,"1_ben_tur_recreat","1_ben_tur_recreat_22","1_sum_tur_recreat_7","dd"
"239","recreat","ben","cultural",6,23,"1",514896.422808072,4679060.8571139,6,5929.50353375767,64.0614876583627,"1_ben_tur_recreat","1_ben_tur_recreat_23","1_sum_tur_recreat_6","dd"
"240","recreat","ben","cultural",6,24,"1",514445.361511445,4679238.05976615,6,5612.73263397222,60.4182959892693,"1_ben_tur_recreat","1_ben_tur_recreat_24","1_sum_tur_recreat_6","dd"
"241","recreat","ben","cultural",6,25,"1",512689.444321001,4679093.07577795,6,4081.89621056972,49.9628150930555,"1_ben_tur_recreat","1_ben_tur_recreat_25","1_sum_tur_recreat_6","dd"
"242","recreat","ben","cultural",6,26,"1",515170.281452454,4678497.03049312,7,5958.825365879,65.6521897420218,"1_ben_tur_recreat","1_ben_tur_recreat_26","1_sum_tur_recreat_7","dd"
"243","recreat","ben","cultural",6,27,"1",517296.713279414,4676612.23864649,7,7576.88950028583,85.6713669046417,"1_ben_tur_recreat","1_ben_tur_recreat_27","1_sum_tur_recreat_7","dd"
"244","recreat","ben","cultural",6,28,"1",516297.934694023,4677321.04925548,7,6680.40713591691,78.9474835785243,"1_ben_tur_recreat","1_ben_tur_recreat_28","1_sum_tur_recreat_7","dd"
"245","recreat","ben","cultural",6,29,"1",515057.516128297,4677868.76654424,7,5621.72412281569,71.019888032836,"1_ben_tur_recreat","1_ben_tur_recreat_29","1_sum_tur_recreat_7","dd"
"246","recreat","ben","cultural",6,30,"1",508903.751295731,4671215.61241898,10,3258.19951820905,186.387117025754,"1_ben_tur_recreat","1_ben_tur_recreat_30","1_sum_tur_recreat_10","dd"
"247","recreat","ben","cultural",6,31,"1",509032.625951911,4670700.11379426,10,3760.73555032296,183.561024881834,"1_ben_tur_recreat","1_ben_tur_recreat_31","1_sum_tur_recreat_10","dd"
"248","recreat","ben","cultural",6,32,"1",508968.188623821,4670152.3965055,10,4311.50404213483,183.963597468603,"1_ben_tur_recreat","1_ben_tur_recreat_32","1_sum_tur_recreat_10","dd"
"249","recreat","ben","cultural",6,33,"1",509113.172612023,4669491.91389258,10,4964.03387588243,181.766679843914,"1_ben_tur_recreat","1_ben_tur_recreat_33","1_sum_tur_recreat_10","dd"
"250","recreat","ben","cultural",6,34,"1",509048.735283933,4668960.30593584,10,5497.58541067022,182.267124041925,"1_ben_tur_recreat","1_ben_tur_recreat_34","1_sum_tur_recreat_10","dd"
